sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message
654cc4c4d5f39556226abe1464c6ff0b93999609,False,1,2,13,9,6.5,4,9,5,1.0,1.0,1.0,7435,1039,247,3,"builder/azure-arm: Set WinRMPassword on the communicator config

Build results before change
```
azure-arm: output will be in this color.

==> azure-arm: Running builder ...
azure-arm:
==> azure-arm: Provisioning with Powershell...
==> azure-arm: Provisioning with powershell script:
/tmp/powershell-provisioner922851060
==> azure-arm: Exception calling ""RegisterTaskDefinition"" with ""7"" argument(s): ""(38,4):Task:""
==> azure-arm: At C:\Windows\Temp\packer-elevated-shell-5e320d29-bdbd-b619-9e64-0c8a301b9d1d.p
==> azure-arm: s1:60 char:1 ==> azure-arm: + $f.RegisterTaskDefinition($name, $t, 6,
""packer"", $password, $logon_type,
==> azure-arm: $null) ...
==> azure-arm: +
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
==> azure-arm: ~~~
==> azure-arm:     + CategoryInfo          : NotSpecified:
(:) [], MethodInvocationException
==> azure-arm:     + FullyQualifiedErrorId :
ComMethodTargetInvocation
==> azure-arm:
==> azure-arm: Exception calling ""GetTask"" with ""1""
argument(s): ""The system cannot find the
==> azure-arm: file specified. (Exception from HRESULT:
0x80070002)""
==> azure-arm: At
C:\Windows\Temp\packer-elevated-shell-5e320d29-bdbd-b619-9e64-0c8a301b9d1d.p
==> azure-arm: s1:61 char:1
==> azure-arm: + $t = $f.GetTask(""\$name"")
==> azure-arm: + ~~~~~~~~~~~~~~~~~~~~~~~~~
==> azure-arm:     + CategoryInfo          : NotSpecified:
(:) [], MethodInvocationException
==> azure-arm:     + FullyQualifiedErrorId :
ComMethodTargetInvocation
==> azure-arm:
==> azure-arm: Method invocation failed because
[System.__ComObject] does not contain a
==> azure-arm: method named 'Run'.
==> azure-arm: At
C:\Windows\Temp\packer-elevated-shell-5e320d29-bdbd-b619-9e64-0c8a301b9d1d.p
==> azure-arm: s1:62 char:1
==> azure-arm: + $t.Run($null) | Out-Null
==> azure-arm: + ~~~~~~~~~~~~~~~~~~~~~~~~
==> azure-arm:     + CategoryInfo          :
InvalidOperation: (Run:String) [], RuntimeExcept
==> azure-arm:    ion
==> azure-arm:     + FullyQualifiedErrorId : MethodNotFound
==> azure-arm:
Cancelling build after receiving interrupt
==> azure-arm: Removing the created Deployment object:
'pkrdp087bb80ibj'
==> azure-arm: Removing the created Deployment object:
'kvpkrdp087bb80ibj'
==> azure-arm:
==> azure-arm: Cleanup requested, deleting resource group
...
==> azure-arm: Resource group has been deleted.
Build 'azure-arm' errored: Build was cancelled.
Cleanly cancelled builds after being interrupted.
```

Build results after change
```
azure-arm: WinRM connected.
==> azure-arm: <Objs Version=""1.1.0.1""
xmlns=""http://schemas.microsoft.com/powershell/2004/04""><Obj S=""progress"" RefId=""0""><TN RefId=""0""><T>System.Management.Automation.PSCustomObject</T><T>System.Object</T></TN><MS><I64
N=""SourceId"">1</I64><PR N=""Record""><AV>Preparing modules for first use.</AV><AI>0</AI><Nil /><PI>-1</PI><PC>-1</PC><T>Completed</T><SR>-1</SR><SD> </SD></PR></MS></Obj><Obj S=""progress"" RefId=""1""><TNRef RefId=""0"" /><MS><I64 N=""SourceId"">2</I64><PR N=""Record""><AV>Preparing modules for first use.</AV><AI>0</AI><Nil /><PI>-1</PI><PC>-1</PC><T>Completed</T><SR>-1</SR><SD> </SD></PR></MS></Obj><Obj S=""progress"" RefId=""2""><TNRef RefId=""0"" /><MS><I64 N=""SourceId"">3</I64><PR N=""Record""><AV>Preparing modules for first use.</AV><AI>0</AI><Nil /><PI>-1</PI><PC>-1</PC><T>Completed</T><SR>-1</SR><SD> </SD></PR></MS></Obj></Objs>
==> azure-arm: Connected to WinRM!
==> azure-arm: Running local shell script:
/tmp/packer-shell091779215 azure-arm: 022xUtbwAH3DdqIoRCOh9caZi8tOYqcY
==> azure-arm: Provisioning with Powershell...
==> azure-arm: Provisioning with powershell script: /tmp/powershell-provisioner469853889
azure-arm: HELLO NEW USER; automatically generated aws password is: 022xUtbwAH3DdqIoRCOh9caZi8tOYqcY
==> azure-arm: Querying the machine's properties ...
```"
4682b3a9d2fdd5a0a079f800557038c62db4369b,False,1,2,33,17,16.5,25,22,-3,1.0,1.0,1.0,445,78,12,6,refactor possible random strings into common/random
a3fb24639ab4541a3c8b5077568254e841f6a6fb,False,1,3,15,11,5.0,91,96,5,1.0,1.0,0.0,3690,471,90,7,make tests pass again
c7d8f4e1505df459f0119e1eab2edc1c9b272765,False,1,3,58,26,19.333333333333332,27,107,80,0.0,0.6666666666666666,0.0,7038,1299,252,15,"azure: configuration for disk caching

Export a configuration knob to change the disk caching setting. The
default value remains ReadWrite.  This seems the most appropriate value
given Packer.  Certain disk sizes require that disk caching be disable,
and this knob allows the user to do just that."
0780667b4d65180aa4ba0828e343f976166f8662,False,1,4,36,21,9.0,12,103,91,0.0,0.26229508196721313,0.9508196721311475,5511,1122,181,7,"azure: support storage account for managed images

Closes #5202"
c8824f148c3e491590a30aa561635165537f3aa1,False,1,1,2,2,2.0,1,1,0,,,,603,97,20,1,Minor nil fix
cc8ca3098ea662029dc244066ce243bf1bac4572,False,1,4,580,283,145.0,5,860,855,0.297153024911032,0.4359430604982206,0.9519572953736655,4214,694,141,26,add ansible provisioner
0677b02e1847d89f77201909f519413d5448767f,False,1,11,127,62,11.545454545454545,39,352,313,0.29411764705882354,0.6877828054298643,0.9276018099547512,13389,2102,290,15,Share SourceImageName with provisioners and manifest post-processor (#8603)
ac570e0cc08b091719e03221c6f85fbd22971199,False,1,1,4,4,4.0,0,4,4,0.5,1.0,1.0,673,106,21,2,store ssh public and private keys on shared info
0566f1f999b217c4de257ecf34574db9d5f0ced6,False,1,9,78,36,8.666666666666666,15,73,58,0.2608695652173913,1.0,0.9565217391304348,8287,1294,163,9,Extract http ip discover to a new step
6bc5a95c3a92231b663258a5545d232db4d5eed0,False,1,1,6,6,6.0,11,16,5,,,,1500,247,69,3,tweak docs; change  to
000e5b67ff8ec028a3aa67848410d506f8fa2d33,False,1,2,83,71,41.5,42,219,177,1.0,0.6666666666666666,0.13333333333333333,2430,387,79,7,provisioner/chef-client: docs and validation key path
73bbfab8f106c83a7bffc7df9fa0c49c424a463f,False,1,2,556,546,278.0,0,740,740,0.166,0.456,0.792,2759,420,89,18,adding chef-client provisioner
b57ed27352a1312c99d0b51faf44637805db554e,False,1,4,53,16,13.25,22,33,11,0.2,0.8,1.0,2079,381,76,3,"Add support for NTLM the WinRM communicator.

WinRM exposes an HTTP transport decorator that can be used for different
authentication schemes.  Windows on Azures requires this if one is to use
the out of the box configuration."
34b59bc05193608b359d7c9e3d4d51993ec5e2bb,False,1,3,287,213,95.66666666666667,0,644,644,0.2966101694915254,0.655367231638418,0.9830508474576272,1335,207,43,8,"Create a shell-local post processor

The following commits build on work from @vtolstov to create a
post processor shell-local plugin. Please see his original work
over at https://github.com/vtolstov/packer-post-processor-shell

I have modified it slightly to output information onto the packer
ui as shown in the below screenshot which executes a script that
runs env.

This plugin enables users to submit environmental variables to
external external shell script(s) to do some post processing
e.g. (Upload to somewhere, convert to different format, and so
on)

Most of the work is a merge from the provisioner shell and
shell-local scripts.

![Example run of post processor shell-local](http://i.imgur.com/kJv6j9l.png)

Signed-off-by: Ian Duffy <ian@ianduffy.ie>"
5b4e0fe25bc1e61d8b3397bdd452412603944117,False,1,1,66,66,66.0,32,34,2,0.0,0.0,1.0,1075,155,33,1,"Loop through all files in the given artifact and return the given artifact on finish

Signed-off-by: Ian Duffy <ian@ianduffy.ie>"
133048e86ead3e13909dc7b542173deda9956e13,False,1,27,83,8,3.074074074074074,68,73,5,,,,7358,1408,182,0,Update LICENSE notice
c7018a00c820d19ebdcd28e002d64db6d29c9a9d,False,1,47,3082,317,65.57446808510639,389,4769,4380,0.29385429385429385,0.6617826617826618,0.8705738705738706,18540,3333,428,162,"Add support for Windows to Azure.

This is last merge that will happen from the github.com/Azure/packer-Azure
repository.  All development is being over to this repository.

The biggest change in this merge is support for Windows.  There are a few other
fixes as well.

 * If the user cancels the build, clean up any resources.
 * Output a reasonable build artifact.
 * Log requests and responses with Azure.
 * Support for US Government and the China clouds.
 * Support interrupting long running tasks.
 * Allow the user to set the image version.
 * Device login support."
699c6735369990bbc32238ee71b78369e8567994,False,1,9,194,74,21.555555555555557,24,174,150,0.06329113924050633,0.06329113924050633,1.0,7177,1174,198,10,"builder/vmware-esxi: Add step_export

If `format` option is configured, packer exports the VM with ovftool.

website: Document about OVF Tool and `format` option.

post-processor/vsphere: Enable to use `mitchellh.vmware-esx` artifact type and OVF and OVA formats, fixes #1457."
b05129e52e5e42a391b5d2aff410eda33e105bc4,False,1,1,2,2,2.0,0,2,2,0.0,0.0,1.0,789,123,16,1,post-processor/vsphere: logging for upload parameters
b52132c650a77a6a0dcc27aed1b84a50ecdadb89,False,1,1,85,85,85.0,42,44,2,0.0,0.0,1.0,634,103,13,2,"post-processor/vsphere: cleanups

/cc @mheidenr - Some basic cleanups. :)"
195405ca5bd388de1379ab241b6086d019bf7aa5,False,1,1,10,10,10.0,5,5,0,,,,753,120,16,1,"Update post-processor.go

Added support for spaces for vm folders, datastore names etc. in the ovftool command line arguments."
15766602c79028521c48a82c1742090665123b41,False,1,3,137,124,45.666666666666664,1,137,136,0.04,0.04,1.0,1245,241,30,3,added post-processor-vsphere
096b42abce08a94f1e802ae19ea901a31312917a,False,1,1,2,2,2.0,1,1,0,,,,753,120,16,1,Added support for spaces in vSphere resource pools
458bfd186fd54d46818933897311965b2c4bc324,False,1,17,124,53,7.294117647058823,67,60,-7,,,,9607,1574,279,18,builder/vmware: move driver out of ISO
eacae832ad7ec5e9f9bc8b5a3146365f49f20f8b,False,1,1,16,16,16.0,1,15,14,0.0,1.0,1.0,2386,370,86,1,"Fixes #1334, Add power on retry to ESXi Driver."
115d583cff475b870028ded5d8374f4d881613e9,False,1,30,216,19,7.2,103,113,10,0.3076923076923077,0.07692307692307693,1.0,24353,4009,617,48,helper/communicator: make host more generic
31bf1f342c18a83b5c02a4ac5039e39628548211,False,1,4,134,48,33.5,64,70,6,0.0,0.0,0.5,3774,593,79,4,https://github.com/mitchellh/packer/issues/578
4f02c506e95ceb23ee804169c209d71788888322,False,1,4,5,2,1.25,0,5,5,0.0,0.0,0.3333333333333333,2610,437,57,3,Testing adding user-data support to Packer
c710323f0416bf6cf6ced736d2bdb4454a128759,False,1,4,13,8,3.25,4,16,12,0.2222222222222222,0.7777777777777778,0.7777777777777778,2344,375,48,4,builder/amazon/*: Fix failing tests from rebase of VPC
e99cd56b6ccb6eaebfe8ac85e0e1dd68b6d49c2e,False,1,30,792,175,26.4,359,507,148,0.009523809523809525,1.0,1.0,17126,2653,395,55,"Migrate from mitchellh/goamz to awslabs/aws-sdk-go

This commit moves the Amazon builders of Packer away from the Hashicorp
fork of the goamz library to the official AWS SDK for Go, in order that
third party plugins may depend on the more complete official library
more easily."
c33e7cc8674e4208853ef7ee40b40251b4897cf1,False,1,5,134,94,26.8,21,113,92,0.0379746835443038,0.08860759493670886,0.9873417721518988,3925,614,100,5,"Add the support of launching spot instances in ""amazon-ebs"" AMI"
64ced7ff2c359d9543d7cec895b8de5fdb927496,False,1,6,54,30,9.0,20,34,14,0.0,0.0,0.0,2465,403,53,9,builder/amazon: extract StepRunSourceInstance
09fb6ca593bc7c3cc0b27c9432f0b9a3141fa5d8,False,1,2,2,1,1.0,0,2,2,0.0,0.0,0.0,2177,343,44,2,builder/amazon/all: support user data file
9186a7f2141f3598ef72e6358ab4caf51a6f8c3a,False,1,3,14,12,4.666666666666667,0,15,15,0.0,0.0,0.8,2964,468,56,3,builder/amazon: output DNS name if debug mode
91670cea07bb1ff0bf37c3f9346f00eccd02875b,False,1,6,58,46,9.666666666666666,2,97,95,0.38181818181818183,0.9454545454545454,0.9636363636363636,3689,578,68,8,builder/amazon: add block device mappings [GH-90]
1a775c05d9a603ea5ce1a5afd0d8f17898d82403,False,1,23,228,50,9.91304347826087,132,132,0,,,,12361,1915,325,37,"Update calls to amazon to match the upstream

- see http://aws.amazon.com/releasenotes/2948141298714307
- run awsmigrate-renamer on each amazon module (chroot, instance, etc.)"
13fb00b2c6fdca05b251eb5ba1f934a800254255,False,1,3,18,16,6.0,7,11,4,0.0,0.0,0.5,1491,249,31,2,"Added IAM Instance Profile support

Conflicts:
	builder/amazon/common/run_config.go"
2e5f3da5c1ba4c323c6e938d7a2f82615260412f,False,1,2,10,7,5.0,3,7,4,0.0,0.0,1.0,1359,238,45,1,builder/amazon: fix {{uuid}} default not being replaced
b95a56899ff6744b55b7238615eff8eec411b410,False,1,3,10,4,3.3333333333333335,5,5,0,,,,2130,339,45,3,builder/amazon: rename availzone to availability zone
28bf1877c24a4f62eade44309bb4931066d3bedd,False,1,12,56,12,4.666666666666667,39,38,-1,,,,7574,1148,176,14,Updated AWS SDK calls to match the 0.7.0 release of the AWS SDK
db90c16118201cf44d1030fbd71326b5dfae2e2b,False,1,4,83,72,20.75,15,99,84,0.1896551724137931,0.1896551724137931,0.9655172413793104,5054,780,101,4,builder/amazon: support auto spot price discovery [GH-1465]
8aabe01badb4e91d599626d59e7277811fa93cc4,False,1,4,76,52,19.0,23,63,40,0.0,0.0,0.9130434782608695,4025,624,85,4,builder/amazon/common: run_tags to apply to launch [GH-722]
8349e22df950ee9e94be84d9707a2a8cccd245c5,False,1,4,5,2,1.25,0,13,13,0.0,0.6666666666666666,0.3333333333333333,4870,764,85,3,Add ebs_optimized support
ed7e0847fd9018e13ce34caa977997020f89a4e7,False,1,4,71,45,17.75,50,38,-12,1.0,0.0,0.0,3087,498,68,4,"builder/amazon/all: TemporaryKeyPairName

/cc @whostolebenfrog - I actually simplified things quite a bit. I added
a ""uuid"" global template function so it just uses that now. I renamed it
so that it is clear it is a temporary keypair."
27915421710eb82fdf21f88ddb0fbf66ee375870,False,1,1,10,10,10.0,1,17,16,0.0,0.0,0.0,2306,368,74,1,Allow specifying environment variables for ansible provisioner
dbf3bf56d46b1cca6bd6caf3658a9286eca4e09a,False,1,10,1112,237,111.2,1,1539,1538,0.15011286681715574,0.33747178329571104,0.945823927765237,5978,966,180,26,Add a CloudStack Builder
33f430bf255ce2999f3eec7270e15b516a1c214a,False,1,1,8,8,8.0,4,4,0,,,,1145,167,33,1,"Use the private port for the firewall rules (#4114)

Because of how CloudStack configures the firerwall on the router VM, you need to allow traffic to the private port instead of the public port."
d1eadd91bb836c9644707260cd493656160d1ad2,False,1,2,16,12,8.0,4,12,8,0.0,0.0,1.0,1816,277,58,2,"Fix cloudstack builder (#4139)

* add zone id when associate ip address in cloudstack

* configure keypair

* fix bug firewall port"
0eb9090dcfa8cf0a7d61a3f780c584d70bcee497,False,1,1,537,537,537.0,0,537,537,0.17336683417085427,0.3969849246231156,0.8316582914572864,3749,452,96,20,"Create mapstructure-to-hcl2.go

mapstructure-to-hcl2 fills the gaps between hcl2 and mapstructure for Packer

By generating a struct that the HCL2 ecosystem understands making use of
mapstructure tags.

Packer heavily uses the mapstructure decoding library to load/parse user
config files. Packer now needs to move to HCL2.

Here are a few differences/gaps betweens hcl2 and mapstructure:

 * in HCL2 all basic struct fields (string/int/struct) that are not pointers
  are required ( must be set ). In mapstructure everything is optional.

 * mapstructure allows to 'squash' fields
 (ex: Field CommonStructType `mapstructure:"",squash""`) this allows to
 decorate structs and reuse configuration code. HCL2 parsing libs don't have
 anything similar.

mapstructure-to-hcl2 will parse Packer's config files and generate the HCL2
compliant code that will allow to not change any of the current builders in
order to move to HCL2 to softly move to HCL2."
078ba7c8c38d30f988709a1b3d0d06d735a9d1c1,False,1,178,10947,313,61.5,37,10936,10899,0.1075,0.9620833333333333,1.0,224968,27338,3571,217,"commit old code generation tool

for history"
bbd64896a0341909dcc593babb429b86d2e4f296,False,1,2,12,10,6.0,8,4,-4,1.0,1.0,0.0,1445,236,43,2,use strconv.unquote instead of DIY
5d266b20d0a1ddfb74efb7e0b2f977356b220605,False,1,2,36,19,18.0,8,28,20,0.5625,0.0,1.0,2178,357,93,4,"generated func now validates based on data provided in context, which needs to include the future values if it is to be interpolated properly."
cd7abf1f9e8b4b6f913bb6944ab621a96a02047c,False,1,4,22,13,5.5,4,18,14,0.0,0.0,1.0,3700,603,128,4,clean up a few final issues with info sharing
82367a88f88553035a99b581d526ff76a5ac017d,False,1,10,99,38,9.9,39,60,21,1.0,1.0,1.0,17314,2797,563,10,"reorganize placeholder data call to live with provisioner implementation; force users to use the generated function, therefore forcing validation, for all variables except winrmpassword, by doing a simple string check against the placeholder data."
0e706320ad3ba30cd6d04598bbfe948eb8395588,False,1,5,71,39,14.2,32,204,172,0.23417721518987342,0.6265822784810127,0.9873417721518988,6625,990,214,6,"Issue #5045 - Add build_resource_group_name

* Created a new parameter for using existing resource groups
* Implemented logic to ensure temp_ and build_ can't both be used
* Implemented logic to ensure they can only be used in correct context
* Implemented tests for this logic
* Updated where required to ensure the process works"
34dac691122ccea057c95680f0c900ba4a352214,False,1,3,17,15,5.666666666666667,5,12,7,0.0,0.8571428571428571,1.0,3953,501,78,4,pass subscription id via state bag
6504d3ae5cca388cb9cef98a04972469ad826406,False,1,4,155,131,38.75,1,154,153,0.20192307692307693,0.5769230769230769,0.41346153846153844,5573,694,101,10,Changes to ARM builder for publishing to SIG
994dca5f784eb61bc90f234d1e3a25123987513c,False,1,1,2,2,2.0,1,1,0,,,,846,104,14,1,fix bug in step_publish w.r.t managed image RG
76dbf4fb3b7c5cf9b6ea020534c2c8378dcff14f,False,1,4,70,53,17.5,38,33,-5,1.0,0.3333333333333333,0.0,8100,1132,249,6,Remove subscription id from SIG destination input
41a6fe9fda564e4add99254d3f1782a46fd4b2ff,False,1,1,273,273,273.0,0,365,365,0.40086206896551724,0.8146551724137931,0.9698275862068966,1164,182,38,14,template/interpolate: RenderMap to render a complex structure
